SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,FB,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,ANTM,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
1.0,0.6457523391431627,0.714472933982797,0.6019669004625562,0.4773401432445894,0.6703421765041584,0.6839327562549786,0.6413024258345937,0.661713163604098,0.37249175450236705,0.3867746605492579,0.10683546311137235,0.5141900923786569,0.4712378440049749,0.2333256077537237,0.4936764469216008,0.44523472899273975,0.5151833811796553,-0.30408975063980664,0.4619287206497877,0.47548075135573314,0.4490466101677124,0.6373633191782919,0.6609206554430873,0.5149188701208166,0.3355460900816618,0.2577048963192622,0.39188581274267653,0.29023327953668104,0.19011832194533923,0.5099524097592839,0.32169420969212054,0.5418251784589996,0.5387727909349668,0.710491350483792,0.43992431769551793,0.5459332843043005,-0.10051407752884033,0.4877251813076,0.08176660988880492,0.5333292252876018,-0.025178355368939472,0.36249625304672733,0.5198886226947875,0.04280197469990607,0.561912606578821,0.16283661848898168,0.6105923731710508,0.560662990911136,0.6817125682627061,0.4300280504438423,0.6299540232357919,0.4584147123874755,0.09517004249973249,0.6110896555243419,0.43762934329440256,0.49198132682885576,0.4897043068511092,0.4024405264170082,-0.029085801673132756,0.603322616519327,0.40499443631315013,0.6011728264398548,0.28756933690629105,0.5916328548238624,0.339846536830367,0.4806788115717298,0.4024435897893563,0.7471470898433035,0.47604145585366014,0.3756599563208904,0.10872041542254746,0.5326575295597401,0.46365096213439905,0.5784911351327388,0.5502338525684658,0.7461341510784235,0.5734957963512899,0.4118577791622054,0.498809283097433,0.5693294117188415,0.2724048303420705,0.5431821746657696,0.65272263943731,0.3715279202529915,0.7157176680417153,0.5522327725392926,0.4234741120462868,0.7041943862349797,0.5212552121287543,0.524571979845584,0.4879055333885891,0.32494061046794565,-0.10296934997596226,0.7030492081592642,0.11737052567300353,0.14940246807522728,0.6069749516454056,0.5027881503293273,0.5605998310238696,0.5771844220740017
0.6457523391431627,1.0,0.608202126477141,0.6319674665619397,0.4418916184278362,0.4845491483522448,0.4956485569231472,0.37690619247011053,0.5256980436850303,0.0031710517277693958,0.08531359196074664,-0.08397243799797759,0.3838112642172472,0.3278726223901211,-0.07284909358493204,0.13655780068423795,0.07848952561362543,0.11821102648710992,-0.19407586294606313,0.11540237507849996,0.1977003329907546,0.20401764525492455,0.5708936118262083,0.5746238712903012,0.16057546540999268,0.11063271137873736,0.053472585324534035,0.004424057134774766,0.051198102241529285,-0.18270781482028922,0.31579003064785544,0.06793119548691928,0.25107384396170823,0.3984840852842932,0.3962445935740096,0.2515789486125179,0.23653833421379705,-0.45836151636433553,0.23558043376572274,0.016160575658083397,0.40812717577312957,-0.04694315160954275,0.20328060766607842,0.22188614774908436,-0.2926512046920319,0.3576189273568352,0.08555321358846371,0.3604808358982148,0.2689810180780778,0.5754758618109106,0.3221387343353692,0.4820636309786689,0.11627682415688215,-0.12306951079809214,0.4016009815943176,0.10474686986032271,0.15949784337492,0.13920685404039604,0.18891226092257474,-0.2707465416644598,0.49227743144668096,0.32622561397943245,0.1814219837252026,0.12859456264837274,0.2695091836788729,0.06020412876380062,0.19332901977653213,0.20363054406233413,0.34888927941448633,0.238081380512807,0.03669525687982434,0.038148206768644874,0.386719098104241,0.2217167320404609,0.3722378554055271,0.24619529736629556,0.4320832132420581,0.25587742859903834,0.12462700531135024,0.36075867876508944,0.194695999361098,0.006333433982596052,0.4992824379227869,0.3409185382237044,0.048189048359180045,0.47309753119192915,0.2614145455223514,0.25160413225581557,0.4090721390577941,0.35869614232192926,0.5995546894245736,0.15494133952432193,-0.057519364945197174,-0.29347599639918015,0.5659907612671982,0.039206714760444766,-0.006243248176705181,0.2983890333540735,0.21540239355249705,0.1565301254696778,0.2933083766205223
0.714472933982797,0.608202126477141,1.0,0.5031771286708248,0.41745303856379823,0.8006044122784929,0.8083460195157784,0.4582622325301824,0.5786397627427287,-0.04125511931755933,-0.0680353930033082,-0.04208293715040594,0.42498960907383043,0.3708020176743422,0.07513162195964368,0.048519541931948795,-0.010361300206278639,0.09134074493202259,-0.1747590542889135,0.05433430803443325,0.15449747404180084,0.3872863016092272,0.6175807794184617,0.7383381479299598,0.10352311679147097,0.15101429944901615,0.3902077696122758,0.25075360397863694,0.23195821216105525,-0.17887579783665888,0.519453412866904,0.384706680974426,0.45041640987865705,0.5299151950329866,0.5918671550982774,0.2852109457954269,0.16879529309748417,-0.36448977420314954,0.13712177064444764,-0.07230734160748661,0.4369425977650255,-0.08847135672813608,0.28513189562352764,0.34272586712478326,-0.288721883794545,0.4298105336536271,0.36447892649442587,0.4590774112491851,0.42232360499552374,0.4280107066507543,0.3175347363167138,0.5262153668867797,0.1272284728221952,-0.15831479172239996,0.6626067270912843,0.15825086131244026,0.1945783286953804,0.05327526279560398,0.17559278418597252,-0.2040092966184553,0.5473792399492072,0.3658609514766139,0.1690834525535471,0.1464256580394754,0.21814453608900453,-0.07397744519411496,0.03592818760122937,0.1823361908799158,0.4513680686211403,0.09401886847303953,-0.03226599909563703,-0.1309629890797864,0.21006323858143433,0.34624106090060713,0.38282881695390875,0.10567590249299995,0.6364953697596801,0.18375046674002174,0.21534230219215506,0.36852557541061487,0.1733282028425847,-0.09495128173284478,0.44350642010133623,0.5502789373482517,-0.015760024886418027,0.6901357437345581,0.22125014388807743,0.19296267543878715,0.6128065318924861,0.5679540244614465,0.5521713935800795,0.03468715386848739,0.010834678435770297,-0.21139148353388879,0.4549787511556758,-0.16904445245308172,0.001711147085968902,0.3166385147414487,0.16569986262044417,0.09000613687973595,0.2473820642389242
0.6019669004625562,0.6319674665619397,0.5031771286708248,1.0,0.2270970665885579,0.6095681809902664,0.6166246784122222,0.467283128012282,0.6565873413895496,-0.041217110819055186,-0.016837896471533473,-0.08823949297082827,0.34711579585896907,0.23403164370820764,-0.09176015228799496,0.1306071746295442,0.04233271989031733,0.20109452336449668,-0.24539916481810553,0.19245092951458576,0.2657899926158189,0.04887289870510328,0.44191942960575537,0.46707447755016357,0.14953398817293412,0.10897061430182504,-0.008993943336643934,0.04396794480829806,-0.017941658223044298,-0.05354862965737379,0.31452317987409906,0.0586597027716507,0.19794088578346863,0.2863935998376904,0.4589591082056658,0.37471951295456085,0.15664143105696446,-0.2511869981733323,0.19781177878901088,-0.04798353478052877,0.5942005827226922,-0.09613409542348128,0.22873843198046864,0.2504348866360744,-0.14333403955969706,0.37575899663826656,-0.05580477082904898,0.21490320551987657,0.17441252271726684,0.46619161657031466,0.27887813865131805,0.5293722577824813,-0.012667638214646984,-0.08195639227782087,0.3346251646845082,0.14484506469226446,0.29481842052215174,0.10545192681989095,0.16806781345405913,-0.10241995560011075,0.5301517916964297,0.030149608671846462,0.19546622622940177,0.16775746520621185,0.2922093159420561,0.10889803714296555,0.09652897139552108,0.22157160107573515,0.336144317056936,0.3589993570773891,-0.040270175736788184,-0.060728260593421096,0.26909945974024885,0.15631769025447045,0.2508353814057582,0.31495513527216823,0.477625417246559,0.2481247185615154,0.21966452015344923,0.3402278380382161,0.17654679401797294,0.043113947479029684,0.4591099183878785,0.39824796186390354,0.005523829986817497,0.501154752756343,0.4014625362895812,0.09849933005302114,0.3664774181251118,0.370728531714969,0.5067415157450188,0.06803315797918814,0.06178450967336758,-0.205990444390852,0.5180992474176802,0.01887501349996432,-0.07472487093002277,0.26437730715059826,0.057276673353833275,0.1325473632095672,0.4067517418078221
0.4773401432445894,0.4418916184278362,0.41745303856379823,0.2270970665885579,1.0,0.23746865378031196,0.25492822631590417,0.3009146842918453,0.427733535533926,-0.04845785035639777,0.07507635157783764,-0.15947690394349745,0.16087027069554533,0.16558013557190018,-0.1435441146032842,0.17804819101040534,0.15114963526226746,0.17100702148267066,-0.1887768025127124,0.11547192429233773,0.29009352492119156,0.0832232559318497,0.2748653299766144,0.41325737598263423,0.0648577853515275,-0.11072036755820917,0.14968580157408823,-0.04725527397501787,0.019860327916410667,0.04754809529333921,0.31629071050945434,0.09636694736618726,0.20566619311260137,0.2562057845232986,0.3865726153521211,0.2737748955484453,0.28598607225511374,-0.2200358333308242,0.3957742436229493,-0.07168908456462933,0.2735419796963873,-0.023149321802219396,0.07676445150359364,0.1428122479162258,0.025630740297931002,0.25027087016473537,0.055585184692692385,0.2341964017448244,0.11383255309683804,0.3826779839600556,0.03319368847526239,0.44110114140284046,-0.04969725972781439,-0.21916572927495903,0.318908327345599,0.048645470746871255,-0.041390649363844234,0.05947628303447886,0.25615217765998416,-0.22591390873021278,0.30380259865452736,0.12576737878443567,0.18555340364390793,0.06645949114742511,0.12076122615467758,0.16043639640171423,0.11345723586287791,0.11900750692595059,0.19952522196699643,0.18416693694943997,-0.00437260499042621,0.0467658714107069,0.22584684553501289,0.07049413767605538,0.07911014439584538,0.08118554468353119,0.3650722156981112,0.11240398957032126,0.08420324239666446,0.1294667763923178,0.10774314845904448,0.14182927503007955,0.3280150708674382,0.10645721714974224,-0.017688596016095525,0.3635919056420742,0.21086712597309631,0.1773956021429737,0.2346446794360681,0.2002224956623476,0.2993777810574649,0.17657227436708592,-0.18788437560834653,-0.22649145148330746,0.3832209671222821,0.09347474430225033,0.06408226375788016,0.18527918673834823,0.2580442857872263,0.22538652235053092,0.20435496824532215
0.6703421765041584,0.4845491483522448,0.8006044122784929,0.6095681809902664,0.23746865378031196,1.0,0.9935393858959053,0.4423224020638491,0.5544814679618201,0.032297379905498455,0.050893549809526824,0.0319541227475893,0.4134807155096594,0.36943734218015517,0.07811126936752318,0.05649710404501063,0.07937189948686642,0.11986578843676682,-0.19827079068457037,0.10623823633380174,0.1869212196368086,0.32673036275179196,0.4900711371414557,0.5744618096466299,0.17420797749635925,0.23700459919968683,0.265034668361643,0.3082461408674654,0.2411254428356305,-0.0918449806595108,0.3977697537620613,0.1859159014663503,0.38301339122439276,0.33327832904199933,0.535538106807334,0.3902448995652389,0.2410634884966088,-0.20353870705775706,0.20557068493136624,-0.12104918396225708,0.3948576841928194,-0.11240909457144674,0.29462314021251984,0.4149943229076083,-0.12355760681072894,0.3284981852459833,0.21489587954854764,0.4325005038338304,0.3596986085230751,0.3760813810809255,0.23140990495736924,0.4237778913683132,0.09999425936802513,-0.029060845870584537,0.5208444949451527,0.1270043212139973,0.25302137731113217,0.17401290712002837,0.1654847619627052,-0.07188964960264074,0.4667585662538632,0.2028025167485978,0.23307189997657543,0.131559325215401,0.29668238198238017,0.07580282649861252,0.14294088578200653,0.23441857093957486,0.4217682928959239,0.1769176947389902,0.06710503353217906,-0.029692165417753498,0.2140931450765826,0.3358944582933048,0.3584981125504527,0.17373126905842254,0.6076518626727748,0.2706774640105858,0.21181934692199006,0.30649000019142225,0.23140412250154643,-0.06188737172286871,0.3354021586400331,0.4785179769321375,0.051649095283721906,0.5338775943515095,0.3105645630045987,0.12273205795668951,0.5434059707351583,0.49435540504584397,0.44261882694389726,0.1261450041762413,0.06524987991245505,-0.07014794183962537,0.3544127710691872,-0.13910365420504936,-0.027066580890925937,0.3598610910955787,0.18549528517622058,0.1517313146649384,0.3078830963920657
0.6839327562549786,0.4956485569231472,0.8083460195157784,0.6166246784122222,0.25492822631590417,0.9935393858959053,1.0,0.4637565002435142,0.5592827551997391,0.028704593706182863,0.05819233582206142,0.011077591339322216,0.4013145035158297,0.3775036637672187,0.04413835099406108,0.07260341207388539,0.08057039222510279,0.1399053748566263,-0.21516330709723008,0.10172562633419249,0.18673971473422843,0.3251519134226012,0.5005661002287916,0.604765034668878,0.16691003300125307,0.20921273584899105,0.2465144633809218,0.3064778980259833,0.2192546271858016,-0.08636310233013404,0.40903584090220246,0.18742935053453075,0.3750790808361784,0.3572831915556857,0.5532847971506101,0.3975361632622712,0.23774682425238755,-0.22819615141484775,0.22002141581380896,-0.1276282891368859,0.41849389388211167,-0.11417241642494086,0.27906474212822197,0.41334940059330083,-0.13789913695531653,0.33853973967128653,0.18897067772376488,0.4502632034687103,0.36089935392568234,0.39508167686186774,0.23098385466447088,0.43562867304552017,0.09748409471377618,-0.03367572043351271,0.5367508191602167,0.10520585439598983,0.2536018890360086,0.17773272156561973,0.1777696166426555,-0.0867557542869547,0.4818907833682313,0.21239826042064894,0.23377176602482438,0.12150325109563404,0.30854838140136776,0.07824471798777122,0.14847514768919906,0.2316074564146473,0.43712806062227394,0.19455152275924353,0.0644685874978621,-0.04791423916380226,0.2041243310021442,0.33663601269023175,0.3559368839625306,0.16484057389482204,0.6096722879193244,0.2546814830063323,0.2537292117566881,0.3053351880734447,0.24308182126007538,-0.046075084097260424,0.34836542258080994,0.46764654179822435,0.050944246699849996,0.5538805702794674,0.3176990209006165,0.12665447896946683,0.5520043193856192,0.5002275561360239,0.4471722559215482,0.13429518228664084,0.047782648045526406,-0.08611741638433658,0.37097355141928434,-0.14231442187034865,0.019734603962406495,0.3651314691649409,0.19862891460944854,0.15300180385409975,0.32202368966813955
0.6413024258345937,0.37690619247011053,0.4582622325301824,0.467283128012282,0.3009146842918453,0.4423224020638491,0.4637565002435142,1.0,0.36641273873815744,0.1884962143009703,0.04471318564512793,0.1064048901959035,0.12775700836921672,0.0936682881511868,0.010893293610348699,0.34582313661334013,0.10146898983148091,0.34744943604290945,-0.24340147325227388,0.18773727156297554,0.3650862730566891,0.22096175769191234,0.30713624795331446,0.4610621585297746,0.2834274092469367,0.13078484415991898,0.09742883943199734,0.21373055541046104,0.17322617872933643,0.12631484797555648,0.37681958751494327,0.12818840989700844,0.1547953500205648,0.31236167707916435,0.5812888356588294,0.5525633385879543,0.26184180708140364,-0.0885761957422822,0.4262528799901716,0.13833562621175483,0.373724355678826,-0.09310739791309974,0.16738951764951904,0.3869811934714865,0.010812178432330684,0.38497285626763134,-0.011669842535357758,0.24802466982067278,0.19652319066044616,0.49429698726036475,0.17350134513670407,0.45426819281134,0.09742462980132469,0.1016723891303283,0.3660270975792662,0.042302959033809304,0.40012345480958145,0.18458728981632955,0.25988624191674775,0.06655412210249079,0.4060572937057981,0.1398019616720461,0.29758114049169565,0.09966158435106821,0.43275862218208566,0.16892485361088685,0.14654655039776895,0.3452265351276024,0.3542273964698162,0.3958133832555149,0.22022455591432827,0.04852168866589623,0.22133411643481407,0.1631972684392539,0.2901001201008192,0.3540313697255309,0.3067929860462235,0.2983552106376721,0.26705641700662597,0.2595411670976925,0.2228556836855253,0.27108827147035736,0.4899507526987822,0.24598330312858196,0.31506702902622913,0.5612000907131411,0.368032287730972,0.23532215934806222,0.30818225877477323,0.3621582859137945,0.4085849816351648,0.18933282219402442,0.09714365078459015,-0.05605606143766823,0.4737408735259408,-0.01893453386541779,0.40840691559159226,0.36826367261476894,0.21843347248994938,0.2813511816205606,0.41028208273853467
0.661713163604098,0.5256980436850303,0.5786397627427287,0.6565873413895496,0.427733535533926,0.5544814679618201,0.5592827551997391,0.36641273873815744,1.0,-0.04243981808649361,0.0466059284109033,-0.14409451897069794,0.2963872510493315,0.36239760234145196,-0.10301910740742665,0.219659259009248,0.10467395560544539,0.1518612099532522,-0.18850755220224444,0.20274168146986235,0.15618196620794472,0.09648195386353739,0.5228934506280395,0.6112093988340743,0.18644938868311767,0.020359894226666432,0.25609925568115033,-0.054945057303284056,0.01883937441152146,-0.09680814455582423,0.3464342216118672,0.1746167676352424,0.2604607204794048,0.4199705462826368,0.5527440717044027,0.2713955061206454,0.18154175331585365,-0.3775064727861809,0.2570920974082817,-0.004255857355606716,0.6787706310628819,-0.0030890974684961883,0.2682580751112562,0.20586291392712186,-0.2745163448419316,0.41484236191310625,0.21710237471770003,0.4165608081057496,0.33734799695347484,0.6187456523537435,0.13281092454973167,0.7942406671235283,0.08908863807761223,-0.3420037458916785,0.5374147876014741,0.2834075720123083,0.08421472730713885,0.2178738664057656,0.0931366176162037,-0.23750594602146669,0.5920135004756409,0.14457857431798088,0.1758390542021895,-0.008994441545528295,0.11047140717383458,0.08265564422333248,0.17090960825490792,0.07478757807294024,0.4765057078338754,0.1554222960076925,0.07015986670174448,-0.10612225315751475,0.2352029045788255,0.3053901350813321,0.342130270861723,0.22298737187162873,0.4494256195860629,0.2817314833203017,0.38285798067620924,0.14775824776799787,0.19858806265944579,0.1116774922952033,0.5344445667658398,0.5257191655965057,-0.11817204187431415,0.6072182993213366,0.2701229472259014,0.2357815840173941,0.3835358090486648,0.5169330467156504,0.5553283711260906,0.13303588151793275,-0.10537751357143771,-0.2953920402774088,0.6734441611490529,-0.10790147986625019,-0.19291955426785062,0.20505721043850772,0.2789945774121703,0.19274176718999878,0.23167901979716715
0.37249175450236705,0.0031710517277693958,-0.04125511931755933,-0.041217110819055186,-0.04845785035639777,0.032297379905498455,0.028704593706182863,0.1884962143009703,-0.04243981808649361,1.0,0.6382359374960792,0.4000189986748106,0.06939055113428082,0.0036875638697672335,0.4447146451687545,0.38193824204941706,0.7475579839976256,0.36977134341140355,-0.18706791927160807,0.5509481339123593,0.2646201281381376,0.2246544105848021,-0.017107618031359666,-0.06987254062922733,0.6067986165550789,0.32208448852151317,-0.19792304564356222,0.5334142255289187,0.20854494732031095,0.293373912453313,-0.032936016686666764,-0.05686854443258768,0.17398954738435918,0.021630575968668044,0.10449344137921,0.11832590435351288,0.7488360801757565,0.47638784191050715,0.2598163000195415,0.3118963026970553,-0.08280533115438925,0.17975409488461455,0.1316746353675823,0.27416777984610785,0.4579697035818107,0.13939213760508457,-0.20426531554179317,0.14830088229219687,0.2931921468144523,0.07352907761232494,0.08530548066913708,-0.03369333809763393,0.5754589190107496,0.46218324326782884,0.020226286168852303,0.44798033838178597,0.4911579574985314,0.6145569919413499,0.3383621743999612,0.23012429708696053,0.027162899864926426,0.3905894762853981,0.7499195617428287,0.28642112090683886,0.5326247014844591,0.5860155368314475,0.6662539612045909,0.3554369986368078,0.4216363977462199,0.2842720431377418,0.6693549184518862,0.22898474520873274,0.2795750782124165,0.22358493722380635,0.1315165652939995,0.573184433178665,0.09631671647665589,0.6636919848994154,0.12271150471447023,0.28245056326502177,0.5124586139877898,0.38290428567838164,0.1267157645841273,0.19490850495381667,0.5338372608171409,-0.012888308915152549,0.2874958595516143,0.43844122852432565,0.13503040914901365,-0.22422770289379834,-0.06570489704026711,0.7422889091817344,0.5290500303807444,0.301528957182342,0.010600172842956068,0.2875916938519511,0.2211261986577687,0.3339763297458509,0.44888893999960217,0.7429543830118044,0.1994186171912007
