MSFT,GOOGL,NVDA,JNJ,PG,MA,DIS,ADBE,KO,NFLX,COST,WFC,WMT,LLY,NKE,LIN,UNP,UPS,MDT,ORCL,RTX,AMGN,CAT,AMT,COP,AXP,SPGI,BKNG,ZTS,MDLZ,GILD,GM
-0.0030861008155903535,-0.0007548764725251456,-0.004772101275199225,-0.0022103114295705106,0.00303563757226466,-0.014356411459925944,-0.009950780547428817,0.002852712115535949,0.002840385421602365,0.00696903514049052,0.009725876660306776,-0.019264784014415892,0.0034835116416576106,0.0057190757016609695,0.011463548451026595,0.0032293271309835614,0.006473222332159079,0.0031533603057574133,-0.005934000078515078,-0.005780971658485234,0.0030867492789039552,0.0016085739751847683,-0.020723465304113287,0.004161283025776452,-0.0023706369091682777,-0.0010552907440271042,0.0006932074607901573,0.003159199128223822,0.01111110254837877,0.005817700723503405,0.002728544836057223,-0.016442945760507754
-0.01532975006977877,-0.020313123493573948,-0.039077576724911744,0.010830124972722288,0.009835594377990198,0.038560857815858274,-0.0037690803484033975,-0.030572498851113128,0.004071506457389296,-0.01384170067381607,-0.006290384980055408,0.00942075017945676,-0.009012536219210499,0.010037411415617203,-0.031987249001431795,-0.005906258525337216,0.0022406453486110145,0.008001510339030515,0.0009813317179971914,-0.008034673624879973,-0.008901980047041791,0.007085197159205636,-0.014965918813146684,-0.014432753845778135,-0.03630366769546134,0.008506611996552005,-0.01681899961158584,-0.02961253807149189,-0.016528922756659403,0.00787273929774357,0.017687047882906537,0.011088391977526202
0.004927420958073414,-0.0008705113526260577,0.0316032740765253,-0.007365966119342038,-0.0028607187929517996,-0.010057619314016608,-0.07073658099032121,-0.006687285080839822,0.0003526408072442866,0.01649386218834592,0.013194561494932033,0.004567107614153798,0.00040416333648196634,-0.0076327073256960976,-0.00766663732251216,-0.002851924250679594,-0.004057291340368252,0.0077962017987589505,-0.02311903569260565,0.0022381517880525337,-0.012530528952935605,-0.0077389142137732625,0.008999857874054218,-0.012324134292375888,-0.011780820769290434,-0.0004961285444348151,-0.005922381788423636,-0.035310411474869574,-0.004109333189232678,-0.004144746394254661,0.0016339932881834773,0.04302343879476944
0.012905064602577454,0.01997371786669211,0.0,0.011958828489937456,0.0010929541240103369,0.025850920454275172,-0.015298227858872138,0.022435737144463452,-0.0022911878396646435,0.03806376047205662,0.009742649665610337,0.007313677224130899,-0.004983148782201852,-0.008136621944934253,0.012696886563420717,0.004051712978973221,0.00781508069280168,-0.0004688179281842064,-0.0022579389998189647,-0.005316931684015591,-0.0021335944870910506,-0.0008035283096813339,0.0035486764374235147,-0.0013946764352921193,0.0030496204942642713,0.0032542376427942,0.004075135721070877,-0.011048686704192234,0.005378105841620906,0.00496237609637018,0.0007415437665692082,0.02555810156671634
-0.001930359598935505,-0.0015200700312700821,-0.012010574294846199,-0.00902973764308701,0.005731378254426156,-0.005887239589769555,-0.007517460191222791,0.003239058640345238,0.00017662906185722527,-0.00480503996733872,0.0052594540057708805,0.002354842008201574,-0.005752550139630164,-0.004698637586679544,-0.0014193243817056667,-0.008931111279291581,-0.004042166425146654,-0.007833384761341655,-0.014500025548267792,0.005131436942334533,0.005514229302467699,-0.010637842553000598,-0.00745447281858258,-0.04263136141166923,0.004975192760172664,0.006817375215508292,0.013058078074712709,-0.019023879605949312,-0.0036431105496246285,0.0011149857369421312,-0.004149476638521943,-0.0067823390351222645
0.010235955718547407,-0.0038800485610451796,0.005928403548625338,-0.005198131629395419,-0.001424627149013813,0.022692098431815966,0.0025248322525144307,0.01712829363931001,-0.007064593743085212,0.0118793621968738,0.01313730955057113,-0.013899821333566709,-0.025457792260610956,-0.002747326065859812,0.01764880927323187,-0.003113749772995833,8.273469731934213e-05,0.0016547021851420762,0.0034869639631198712,0.01691136620974909,-0.005036337763583587,-0.009691391349988088,-0.010976909943615776,-0.0056046255437888215,-0.0011001367464610334,-0.01206801585290207,0.024146515229489296,-0.010261883127476112,0.019068754807655797,-0.006046116918644651,-0.0046130092066365425,-0.0057170176810033
0.0006786286370479289,0.0011563478361651391,-0.03118897922098962,0.003749940871655255,-0.0006113957667148728,-0.02811448641096914,-0.009444059577582431,-0.0005365577857908699,-0.005514099896699487,0.0062408755818716966,-0.0008163591655870883,-0.010522112180577747,-0.008591183331011276,0.013425389720199021,-0.0005238038980689419,-0.004474811311862448,-0.007164117774749124,-0.018973864371961136,-0.0013559967031279152,-0.0029285377206614838,-0.016310545282400946,0.002093616708934931,-0.01192618914273591,-0.00582919896493983,-0.009223542545992669,-0.007240750450089761,-0.010353546660985757,-0.0058606138033968636,0.007675549539575055,-0.004802337073122609,0.008521360375921994,0.03194377863764686
0.0063399207579648564,0.012100913505183497,0.08249892824397875,-0.005389572690799871,0.00013589090515431224,-0.03048700856459141,-0.01112311688573675,0.00043246167249266776,-0.008942917982214471,-0.013980226511912663,0.00585231947868059,0.0012038798777551651,0.008595258047706222,0.0005742932103935949,-0.0022708581071939626,-0.0014481195045449313,0.0020437917555258256,-0.001828297204015339,-0.0013579682501290158,-0.007028200521044248,-0.0003449637875777567,-0.00874552029785125,-0.007685474388755553,0.005552672924985291,0.010421009551245586,-0.018929856375514698,-0.003372761236151156,0.004056870887881203,0.016541209941465462,0.0027344705144753956,0.00489180708282122,-0.03528863578019503
0.0053916148419863585,-0.006086549890547799,0.041357611245257164,0.0030172728086919065,-0.0020391293861224957,-0.02440985794503958,-0.01015555863516715,0.025947854677459192,-0.005053205217508183,-0.004721315571490692,0.00834951536907158,-0.021643322605803594,-0.005378666190094528,-0.0024106470654111645,0.020601105478263104,0.0035951607049971024,0.004453858024484614,0.009784472280556011,-0.003824185598804042,-0.007289249439078493,-0.01702914848200421,0.010097037130941011,-0.0048654341001287404,0.007800524488009497,-0.04276677711168497,-0.015152456926651459,-0.0056474083417943355,-0.015147429915328914,0.003946082362959569,-0.029194731899439774,0.013276336381907061,-0.008503169876854955
-0.009559613299904623,-0.017622783627521788,-0.031196048708999835,-0.013161990105123755,0.0066748015375031056,-0.05422116553612211,0.0010389848188920858,-0.021500047791085386,0.006167233894871504,-0.02887444893696056,0.010978187354462765,0.031134790398714696,0.016784895691948964,-0.0009973523339098511,-0.003659670566714013,-0.007375367443359315,0.010774586576028478,0.011560433865772213,-0.0028152864005834832,0.006810634613425792,0.016036553221211003,-0.016255852454145514,0.009678718907286887,-0.012836199610601229,0.032753886389624176,-0.015212641313380959,-0.00689340022878826,-0.018316363574522043,-0.009230209802122857,0.0074355762506643774,0.018634425413772693,0.03656955257983108
-0.006326675047633512,-0.0035543418222353518,-0.006571595578248823,0.006199157871524141,0.01109609285750901,0.023965244384929196,-0.02030361188673102,-0.012485761076412305,0.00739138437860043,-0.00779735217423394,0.010395599180512693,0.021056840883551864,0.007114201822342903,0.005836234831144482,-0.01199499302803364,0.0015467637657053945,0.014185486697539051,0.0044100562132385335,-0.030028191621047418,-0.017651403399076893,0.005875512544991857,0.008878819561447537,0.014576523752681814,0.01696225538665419,0.026290100144806372,-0.0002924258744715358,0.0004584038843824523,0.01915433703997982,-0.0030310808900840813,0.00721659438058686,0.009432540762141617,-0.015766443334772062
0.0006811507679371775,0.002318533843233883,0.029232049401730853,-0.0028004041409251945,-0.005219428927152436,0.033434591452930595,0.0020525561881699073,0.004750788242335879,-0.008052967401225852,0.006467266740878941,0.00819787004927508,-0.001750975679301825,0.005006470723404544,0.00015272769211671644,-0.0006970478292909199,-0.009084062415483318,-0.0031126871845444937,-0.01576883233269777,0.009349099339013955,0.00688619559857262,-0.001374357124531711,-0.002737972727404281,0.008474190218902944,0.013282435027636152,0.014231625865212205,0.004448286498230036,0.013025310574727111,-0.0076927665385929656,-0.002190849884382118,-0.0014655254618812785,-0.0079286143191023,-0.013639978124632024
-0.024355629892974906,-0.026943605552144256,-0.03583886680482251,-0.00649031770637476,-0.008004944345668341,-0.04655876649291657,-0.021342644414551026,-0.009306966228924796,-0.030669346403837117,0.011165347895951694,-0.006548625168428801,-0.05612942878645866,-0.011191481727591435,-0.006221392682490445,-0.023309810589739688,-0.020412503592943443,-0.0276155949961423,-0.015206015975359866,-0.02962247266576301,-0.013357586924271136,-0.04805599637667213,-0.01411974734312127,-0.040276289668650045,-0.009831272299626104,-0.04476811574792261,-0.08618380195457909,-0.01941621906608293,-0.07212716094792704,-0.017251381800039378,-0.017449451375590175,0.0028543098693172286,-0.03248111436516621
0.02108108578449941,0.023543671670230637,0.059454704819651205,0.003454793104905818,0.010510688422211922,-0.003578363049491884,-0.002025542168128558,0.03834770515731889,0.01581985790403695,-0.0027041460148987673,0.016021826161845,0.015073292125466153,-0.01566585790525865,-0.021277387525545643,0.011010494919576841,0.0005303045860554079,-0.0013761963554197454,-0.003214825388692222,-0.006933840581057948,0.006606736768176136,-0.0007228621517318956,0.011835521041103192,-0.014139775670534704,0.015482981111176075,0.009373224291758353,0.006631826014722009,0.02288076457970889,0.012270570270786374,0.01928686661625867,0.006473027682843524,0.005407764315489505,-0.005152028719085822
-0.017942573321782507,-0.024963891956782946,-0.020973161343680324,-0.023912408915297334,-0.02979464010055044,-0.025045690746936744,-0.019687461674950724,-0.02565857670512961,-0.0315730998761139,-0.033050134902731676,-0.02793396745891663,-0.02807162474366598,-0.014022254768169207,-0.026645247797092098,-0.0037086640269667903,-0.008106247566230906,-0.01595255836502507,-0.030639192196841414,-0.03246284966099999,-0.023671256172886568,-0.024355006185199812,-0.02255859001500604,-0.013117558643572336,-0.01670787443731858,-0.027997350773719565,-0.03522108823266923,-0.01978788599226544,-0.036736729781539856,-0.006754684611994355,-0.02803431925068789,-0.024345369861405786,-0.033244264252858424
-0.001542725948379009,-0.005962022645259579,-0.03786115043759264,0.013788297673712258,0.012588083371620762,-0.027435588298793667,-0.01897860673454954,-0.01857132625932334,-0.002859895590028194,-0.03759153133673543,-0.017686933036044628,-0.01192967160709113,-0.024816956372491372,0.00439449937987324,-0.015008290720589068,0.0004715068025373803,-0.01014260164658265,-0.02127338470825757,-0.011527641715846748,-0.010910208260246246,-0.02310918387916061,0.0096540533075542,-0.009723324662353261,-0.013448600486280382,-0.013261014609054267,-0.014707801061555448,-0.014635888062975222,-0.01657591468082087,-0.010718743001205566,-0.006447208224609979,0.0,0.0032832632609842705
-0.0017874344458671532,0.01357307035545574,0.021981878568292146,-0.006262686498587633,0.005874287850793136,0.04544873157119156,0.0355258759661663,0.02201066659982054,0.014722762313503779,-0.0021044220130841396,-0.008172310264178861,0.03600933691817376,-0.012177312011921959,-0.005017460665117324,0.019796059714719094,0.021340947511941488,0.02928187933447335,0.029616277006249803,0.017161231332798454,0.002674021961962536,0.033017084245305695,0.0018426051372724128,0.02778498998021872,0.028152017602516954,0.029768763919852503,0.04471548196318098,0.026522076619740265,0.05075927130459168,0.01607028462371729,0.015368823942634835,0.010735529932761168,0.050981726049946774
-0.019666699022148237,-0.006746372774408704,-0.04460566722978754,0.014577685392494377,0.017791745433535677,0.005964939470713748,-0.00665757980880699,-0.08238074534691875,0.008856250676575028,-0.02326141823900496,0.00650793105098324,-0.02371702823616928,0.015058649877258468,-0.009278695362480605,0.0032116334919862766,-0.010185147509162773,0.0014578081470069115,0.004152085324647059,-0.003821677567443893,-0.019446602322611528,-0.006735280762827256,0.006313089844512287,0.005132424412233494,0.0027044010305223853,-0.0021049250264054686,-0.005294409114123488,-0.011172080358475611,-0.026469541856236734,0.0006272655052512732,0.013454405721448737,-0.001578877968983039,-0.02146839337042883
0.009844873470294724,0.008123177614810961,-0.021372944043051678,0.022336538144865248,0.015145369115082907,0.03483280821260237,0.028381848323338454,0.008937032210341256,0.025588324775083215,0.017537736822547112,0.008072938934032825,0.022198981639602433,0.010835570109392956,0.003053994602198795,-0.007812510503637737,0.013501672614438132,0.023416407382422344,0.006625825035436961,0.031533587182987155,0.007933013196405936,0.03267169900058797,0.03136727310880416,0.017593506945641657,0.009776768645961775,0.023906532081585885,0.030396212553949198,0.0015576136274619845,0.05336641901286554,-0.001611967077418952,0.019249952890805444,-0.0008625378378231963,0.0021772076722246236
0.02676357620094838,0.028741501210257425,0.07956851311716395,0.002577624663387068,-0.0026289223606317247,0.018540199370329358,0.0029261319125757357,0.0448846455719043,0.00546347182469864,0.021038395594957127,0.016541648766493555,0.02950212223302562,-0.003237417327264125,-0.004952710638713942,0.0140902822356479,0.01729069666890526,0.0057303282014371515,0.016480262651141997,0.018414301908438624,0.012480285245950684,0.014923590832375488,0.01211750619972829,0.015947966679923153,0.0268574934007344,0.02417256798268763,0.03902166049550271,0.03051276523564339,0.007969361627870208,0.012243780385670977,-0.00016283739668210284,0.002158261574250142,0.02824195558822873
0.00014925292895195952,0.006226709725880131,-0.018533874399932482,0.005998994392002688,0.004481039063236825,0.0083355504584679,0.016776068034308533,0.004830994995278948,-0.0038036422379097434,0.0039962913323698945,-0.021973421184677933,-0.016716420947022748,-0.010104714936529646,-0.0032230153162484676,-0.006071535564809993,0.007681864786959869,0.0005253657812787083,-0.003262077856450274,0.0013361092746855263,-0.012326447663046691,0.0175273241539482,0.010458032266142281,-0.0014670792884685646,-0.0034679931630643424,-0.006168671079514354,0.011859892065517075,0.005398989480627003,0.027692245120868764,0.017368179982050425,-0.008630476197732051,0.0008614232748491712,-0.012189176253524558
-0.005582574888416403,-0.0036980295133925978,-0.041978305345303335,0.009492500872315457,0.005838866409474175,0.00636788259245491,-0.0026085424940468505,-0.031434648643647534,-0.0025454434481534394,-0.027194014496723762,-0.010903337838251703,0.005666844366758905,0.013909291966448079,-0.0058121045561772,-0.012628451668043272,-0.0032114028523617666,-0.0014135940701995864,0.008890152669878137,0.0034690985643610617,-0.0019115067350025106,-0.003930593501625723,-0.00449581539158983,-0.00029383200879762317,-0.017364509838365683,-0.021049734547843535,-0.0053868053694192675,-0.011289632849663,-0.017159259963529183,0.0023517487867128484,0.0018068472480856634,0.008463648048446792,-0.019085223275905006
0.028339844696588345,0.0024587115547785032,-0.009576854603505214,-0.002471298483447404,0.013957648069310213,0.01567404347321677,-0.0015038297624402341,0.03458906465604539,0.02588403487325852,0.0010801524460413159,0.0657791640955494,0.01026367780892512,0.018267139200699445,0.0051050042170543986,0.005710835337429776,0.005660619385921439,0.004893845556083187,0.012443146159389906,-0.0033684216544367374,0.1561338200170339,0.0,-0.007903315974430503,-0.0032822130648061387,0.005570706332977293,0.012956500300222551,-0.005892227383766935,0.01285123747714656,-0.013781028712881005,0.005604767403578181,0.02082300826529404,-0.000711270223595184,0.060214696694131487
-0.009166855170512744,-0.014695796856605825,-0.06745488076589234,0.017886224888670865,0.014215900667014614,-0.013174482357757533,-0.014930351239902717,0.005882764938691221,0.026297078435274512,-0.011607716538057367,-0.00286324147332373,-0.03266931005425766,0.018010413152572013,0.017981483577551582,-0.013131440037633446,0.0005688695850487591,-0.010947439013463511,-0.013390096330090362,0.003824587706453997,-0.016954020222604727,-0.02123957466658588,0.002370904269747731,-0.010862118553722433,0.012657199515000439,-0.033610116691658476,-0.022331291310168866,0.010956935792221012,-0.03883547080276473,0.003931750590227434,0.014616123568957473,0.005124615190350346,-0.06454671848523508
-0.032586911483466374,-0.01316294923526129,0.006249813064788112,0.010923101046157901,0.003678496344806881,-0.013784691701247631,-0.008841232713027614,-0.06598815623108878,0.0006925366462906535,-0.010867419860312477,-0.02132002525441723,0.006795675597713879,0.009542349009523221,0.0034201348235247675,-0.008631038557984083,0.0009276087145906331,-0.0045983674996791235,-0.012456943899190942,-0.010366789211159078,-0.009911793711547823,-0.009842307755637214,0.01111692185203128,0.0019378851659550556,-0.009455748616488013,-0.004787258395072658,-0.0027556299457922595,-0.01779223421104348,-0.011435200586797922,-0.0184627013034262,0.0034826932884757245,0.00886974397215079,-0.012345671047686912
0.019217876679575197,0.017608656171278936,0.07488443231940489,0.004991521152316825,0.003854731408213574,0.01703133325281536,0.008718898321615098,0.025160251287837276,0.004498306914574535,0.011789474586699322,0.03693100198313326,0.0010226884369961553,0.005726520057085072,0.10385754025730809,-0.009068924155697267,0.020508177433669728,0.010261183096303306,0.009963672938866797,-0.06043514270661354,0.037641429329722254,-0.0008383196984936836,0.025778957449367867,0.004513011628962005,0.0034380948310683834,0.0004244179407233428,-0.0037457897790672545,0.01834843932050534,0.002564767473375973,0.01758229656710375,0.022085549524047066,0.009784493395521121,0.00359587464016764
-0.029134917608921063,-0.013630118984395923,-0.06802587566834539,0.010926698164407167,0.014163403713209899,0.01896919481038295,-0.010970704544177146,-0.10191485173268944,0.010161903868974198,-0.023105878911224953,-0.02272401504874777,0.027789142797592037,-0.01667015067124744,0.01365885564624536,-0.007199467478482657,-0.0039546978083772055,0.004977384099793314,0.010691533763731664,-0.026014894167475267,-0.004148624071328433,-0.00874989037832119,0.015188149742552781,0.01787210596221267,0.018662292907773992,0.014000824023398195,0.004684449528387091,-0.004467951318419594,0.01620839061402002,0.0031454486460684716,0.01389106576577892,0.015447247412771592,-0.0037536464496175093
-0.0033856759747004084,-0.01883066363760666,-0.020643200945360096,-0.027628454604152974,-0.02265535000564667,-0.010228994295511717,6.718996192223159e-05,-0.0166934794091399,-0.01568630792339598,-0.007325850349759966,-0.009083870739726718,-0.04671965228161745,-0.032021741699161055,-0.04164275645553828,-0.008357919125792979,-0.01817600369359529,-0.018125159852438455,-0.006635595877830358,-0.015458377247115074,-0.0639410652489345,-0.0050785753862623295,-0.0003594295552006299,-0.023281772781626908,-0.0021828463895514627,-0.04309615019775159,-0.01834364478855066,-0.019273057866790344,0.02104015902617551,0.006443022274515764,-0.01111292086193183,-0.0013829135319782804,-0.0553176841239863
-0.012013540078780194,-0.0008326362398570764,-0.0029495604309717205,-0.002853211316229509,0.002540364852278154,-0.03518365412381863,-0.015393878533839112,-0.012341899497696818,-0.0032911593316397036,0.011947590883330195,0.0017348336086702165,-0.02294061045497542,0.0032432212485924428,-0.014733386596254006,-0.02714430383146338,-0.010514271902554384,-0.008447002476967502,-0.0201365203342444,-0.01093116608845801,-0.051542147867551624,-0.01519202744950121,-0.01128087418802659,-0.029348902749294803,-0.0014343653571181614,-0.0001458524546310569,-0.02574835839062528,-0.01561033718646787,-0.0007735769784198432,-0.00021340554085935715,-0.0027708719816528227,0.0036006389631206837,-0.020304549220141244
0.02306900315192184,0.013173804970412872,0.04891950445240223,-0.0032190359829079584,-0.0006335305289022486,0.040709772546880574,0.0312692141249693,0.014096803617279496,0.003997211306513204,0.01882977879150105,-0.00570585696504089,0.020490991044540108,0.0030172282913301096,0.0053134728939912,0.06147285907704059,0.007780356221947615,0.006565832093841983,0.023069770274674717,0.0278059433681348,-0.001418569861641239,0.032703956137242196,0.0042274314857913,0.014580941097063427,-0.002190543710593129,0.03032076941924533,0.03220218569046884,0.022048907279901497,0.07108092812676858,0.014428434056476647,-0.007100937382933603,-0.008693319610880934,0.0138786082030673
0.01805739102267223,0.020509191189139075,0.011177987962166736,0.004305878434333943,0.009888524602917226,0.019216611694769403,0.005494881259752615,0.011586957797374398,0.0070971065287053214,0.015407008509426223,0.0077736653490110275,0.004601493404866597,0.0012892704545592881,0.006115958499412599,-0.0071415855880406776,0.007389802477782537,0.0027660728493466014,0.0064702863273740086,-0.0030497312674349075,-0.018030869607931432,0.004660604543811342,0.002761183303491954,0.019363604382860666,0.012236754149635098,0.005659338845390494,0.00969484067730031,0.005887520646018718,0.008213011366638545,0.01653765336081503,0.007929079727591715,0.00821275052006043,0.023544458732829954
