AAPL,TSLA,FB,JPM,HD,BAC,XOM,AVGO,PEP,TMO,CMCSA,ACN,INTC,PYPL,MRK,T,LOW,NEE,AMD,INTU,MS,AMAT,CVS,GS,BA,SBUX,GE,ISRG,ANTM,MU,NOW,ADP,PNC,ADI,SYK,TJX
-0.003498634852532101,0.013222323020621207,0.012755596913971656,-0.013135524831845324,0.008699890005591016,-0.021500864518236407,0.007508303084317269,0.011523485433888148,6.077439860696643e-05,-0.004062981150634304,-0.004154897425698301,0.012979725315855228,0.005355532500242122,-0.009375829569966854,0.02097431108711767,-0.015091447309082295,0.014852773829803878,-0.005631147056843089,0.05339769620689383,0.0045114089024245185,-0.027482698353475388,0.051698857849419966,-0.01920282259852657,-0.023522334905463183,-0.0016402947582078165,-0.003996013240570084,-0.007171871632375426,0.005062428114972928,-0.004757117262035981,0.013894729440119269,0.0204458503468381,0.0019490691952153139,-0.023460239417521622,0.01079419422062311,-0.006621033370093676,0.019143700291744947
0.0035822825159530503,-0.006358244214659803,0.015721300233263902,-0.0014260256708336083,-0.010156385597006379,-0.007606186148772176,0.009470500434913376,0.018774318543359536,0.010285488619376615,-0.03588852801354503,0.0221885594979363,0.004525692344176768,0.012124762055326421,-0.010691448726470765,-0.09863044671573384,0.012096859626833822,-0.009420527980678606,0.009084437349839547,-0.008436390269886407,-0.017085424387362602,0.0008017018771493412,0.02104832056474426,-0.0075139942724931075,-0.00242612756930749,0.05365445242485323,0.04235021095893399,0.03355191576497085,0.0044864165197429084,-0.0013014311325181271,0.009413064742652022,-0.01385143997500593,0.01507583452535921,-0.002936765577762568,0.019089205652383257,0.022587643769316434,0.020934876593232676
-0.005552593499925207,-0.04840071195115225,-0.007357927270241871,0.006010027856985234,0.0005157207059618418,0.00787731342221476,0.010765954354988727,5.374135440083805e-05,-0.021506102745559974,0.012435079488523737,-0.007606644805982277,-0.0041524683129946505,0.012372370203647343,0.016121885947951498,0.013111137913025539,-0.008765001401429329,-0.0031841435242130345,-0.010990261401285228,0.10136429291056093,0.0004227810107635399,0.0020025727720229813,-0.002152680062250334,-0.00021322395852108045,0.003095219272519767,-0.007930205759794973,-0.014968764580619798,-0.0029427750819858156,0.001287850952136571,0.010733106134449777,0.022490387626615815,0.0003901959905774355,-0.009189884084912614,0.0051665534859342,0.0015203297637753632,-0.0022089487351724113,-0.018398816297824472
0.0024594197765426262,-0.11990296011128176,-0.00959777935994377,-0.00757125414911286,0.005588861053401839,-0.009716891333207855,0.009738205075142226,-0.0020574469700791465,0.006649036530924857,-0.009431908915814469,0.0048606768654329,0.0014717568607633957,-0.0067894952337743675,-0.10461163016105668,0.0004837363336103184,-0.006832806419149073,-0.003748021973285942,0.004137613024969955,-0.008257894665175458,-0.004014573275422428,-0.003597487872983196,0.02177027870656878,-0.010665516795110963,-0.007322330078997852,-0.008487513255850732,-0.008944174130679827,0.026471162865321363,-0.003475506224568492,0.008274922439639898,0.013814443064193993,-0.0014589612915034689,0.007516737791853023,-0.0054282635880535945,0.0029274297359569434,-0.0013789580921766964,0.0007180154941455186
-0.01916318172822462,0.04342936118404972,-0.0230491116715702,-0.0009536040478264063,-0.005584834278386852,0.0074657960087141095,-0.01970057071323661,-0.01618858472806395,0.0032413974396146017,0.013385503284262912,0.007813953196447398,-0.007429234678754226,-0.008593797555658256,-0.003797092718574424,0.0155947927354525,0.009712735399393546,-0.005814201204112357,0.003060943798823601,-0.06077090493575521,-0.014360879867524878,-0.019456448292239137,-0.0376863586695787,0.0021560992720195404,-0.015369435445162116,-0.010371816458027094,-0.0034318848270247226,-0.020936320393197816,-0.01279693461544873,-0.012043204556104414,-0.02883973010493901,-0.029453101988315522,0.0019197311894865177,-0.00787287377234136,-0.022378393594913004,-0.014936306214069162,-0.010332968104904583
-0.0003380411869712274,-0.00415744333466006,0.00030513851015667726,-5.9617077041607125e-05,-0.0025773444439604054,0.005505060399680017,0.0018693739308863755,0.012081624392846324,-0.008229629118384874,0.007370006509622051,-0.00941482511361691,0.004030234645153508,-0.00453111800318462,-0.01275410778995334,0.00011899660740488649,-0.001202452203772908,-0.0009889860670999617,0.0019953965118653105,0.04389790236643787,0.00478494168380772,0.011353182453343935,0.023271345039579838,0.013446648812501127,0.00806774386729181,0.004027482301201424,-0.015982318398178985,-0.017988226456434497,-0.024200901070377645,0.013484306598176454,0.01552922527723366,0.012430917990947865,-0.004746549145908774,0.0009250460935739113,0.012385311310936675,-0.02818555907877396,-0.010730827633322226
0.014336988205730705,-0.028293072508968398,0.04012334413221463,-0.004474752768993673,0.013600614959684565,-0.012213160310602822,-0.0076193108750017835,0.014079776293172364,-0.0002458810207801587,0.0059701195242236604,-0.0029817095949451478,0.013708066663892682,-0.00435379796795099,0.031035016137927363,-0.00023796489779426278,0.0008026519533070875,0.017217604259347485,0.011010858258807987,0.012875864348618205,0.033153741838535256,0.009809883167948952,0.018973387187112056,-0.0020168297653853084,0.006387656934967678,0.007202123237706637,0.0025125518051214435,0.00551395956520051,0.011801887254520249,0.014721249935869096,0.036887982197745695,0.01788741172478847,0.01041345332089394,-0.00967908162979736,0.009229824315281743,0.0034924890404557374,0.008501932287838576
6.663448543164918e-05,-0.019382272885288487,0.019566378079554525,-0.0017978544787532469,-0.004159687185470995,0.002984408744046485,0.00861803595092181,0.004527686944720388,0.0070704401370471626,-0.004549418589283261,-0.002242970081622442,-0.00748857929636404,0.0001987342727147734,0.02035520966037363,-0.0036904341014081243,-0.005613589349630521,-0.005924181054799527,0.011933651426714542,-0.009466454136603186,-0.0013556590530151569,0.003605414279949759,-0.003507233797621634,-0.005637112676418088,-0.0002469988877473739,0.05489676527631193,0.0013426559634794888,-0.008550927880006554,-0.0038599023623202555,-0.005995256987854636,-0.006727151019036981,-0.012771213158875527,0.009223570027074413,0.005942821798163411,0.0014611840049920666,-0.009268274502505225,0.007558090406990514
0.006666666666666599,0.040793737083203885,-0.013235142524536614,-0.0072046468059567825,0.05726527848005203,0.0006376481756025232,0.01009777642923737,0.005302445341569539,-0.0029915373574065374,0.014422170758687125,-0.004870765146487321,0.0073550819413474855,0.00576313428629005,0.014726663130165463,0.005018439535128927,-0.005645122687134241,0.04197172846211972,-0.004121748322504448,0.04068531115835228,0.03133481321257747,0.004789974666389973,0.01017466737266215,-0.006417791718476673,-0.004248899977112863,-0.031275444680882614,0.003218026294028453,-0.031124073579203104,0.021382502576075213,-0.009047266224297967,0.00039072956311803075,0.014621182240152963,0.009396737069252037,0.0034664048341039866,0.014103507775361956,0.0015653745093382465,0.0025966576163909405
0.016490102603735624,0.03250123721868614,-0.006385591602433571,-0.005382149909848866,0.006423222704134979,-0.01210710645553581,-0.010919703493223243,0.0015296730545240056,0.0003674213352895528,-0.006516128553259004,0.011483436737427688,0.004364703466512854,-0.007508418564166397,-0.043585078946033584,-0.01795271030902512,0.0,0.003881000496836151,0.009197496716186526,-0.007281079911916399,-0.016569669761994477,-0.029893753731727646,-0.011909275388136464,-0.0017223829774161148,-0.028628868839339683,0.0036314971405988494,0.002583919428484016,-0.01315917023534019,0.0008307994976837207,-0.001811967831759076,-0.01757576402390515,-0.011002808824632337,0.006928830776908423,-0.014936923219568077,-0.003356944578093768,-0.0009149643089266801,0.058273425205148444
0.02853599235957094,0.006767610078050268,-0.0061037844860868384,-0.008633828494928664,0.027858648188555213,-0.004085079225054633,-0.010884729821431072,0.009075813548891531,0.0003060719886960328,0.0005178531924043828,-0.017681013847499316,-0.005365133061734806,-0.01094961660507432,-0.027973065171605582,0.005448027510818632,-0.010948863634569928,0.006714750209173781,-0.0020505875021803455,0.02431616243966417,-0.009636807634393785,0.0,0.017694590474798266,0.028146135781171422,-0.00045968970983756297,0.0027800057205309425,0.0033772208865054942,-0.012942394839064453,-0.0061424413098999375,-0.008843813682139268,0.020673149085961073,-0.013271379436606612,0.00451703821223326,-0.007655902785093316,0.005613752686801199,-0.009005427564293011,-0.006118348864242007
0.016976043690765552,0.03710397264613152,0.01951632851254903,-0.013063483956608835,0.0069976724761888764,-0.019861811305303623,-0.046219185870088,-0.010594769617940036,0.0023864430257996005,-0.0024779928152859343,-0.016483474579687463,-0.002670011249926829,-0.003220608825065585,-0.03436408673141356,-0.02829625785525447,-0.010660181027030813,0.008650653721979484,0.008105043732209438,0.0025158004057526107,0.10080451943939561,-0.007882848491612915,-0.05486963312379367,-0.022865468819464163,-0.010169325449612687,-0.05773375189081409,-0.018777703436045456,-0.007052768712346169,-0.02937087403122407,-0.02505399257631269,0.0780317109186226,0.0001922701267944582,-0.00016811516236447943,-0.007714891458839079,0.00377486851602149,0.015363862189540889,-0.028454198009197684
0.002927444483147079,0.017422066999642327,-0.012423915954251075,0.021315025972471258,0.00024473644194600297,0.019383200179596383,0.01384539604317725,-0.027148575482836,0.002075605377086731,-0.0032858304848232267,-0.007705721236956342,-0.017550551487699018,0.00626012460471248,-0.0213315679448004,0.011648100806033401,0.023622173618387254,0.011341758004701719,-0.010757529897791773,-0.018595967579615014,-0.044356802141543694,0.02486839275249264,-0.01652999229869645,-0.0018248359981752893,0.022638621425113525,-0.019754405687531063,0.006048006646760751,0.010804327873010111,-0.022744852472694088,0.010091241587407485,0.00999639694068355,-0.028980526753186298,-0.004581554137481403,0.024026838168488496,-0.017478843682051437,-0.012856148975383452,-0.01605180855439725
0.0024220555167078217,-0.04135293163642506,-0.011026097938325208,0.023912301356211252,-0.001027506622908736,0.026361303007890635,0.026337226317479923,0.0033255170988133465,0.006701213079971291,-0.0018928746411912556,0.010289356474071365,-0.007156578795553092,-0.014649876181193622,-0.007546932172393883,0.014208757175486086,0.002429087850329692,-0.0017436062261199092,-0.0005723704795780327,-0.017046984203271998,0.013602767600061183,0.025573911833788543,0.009284923442549164,0.006990011617850733,0.025696679179678217,-0.003668361296149558,0.019111753621686045,0.010292981469292917,-0.01414653471164018,0.010157450960891046,0.01848325740886314,-0.029662743522721025,-0.0028714005156188493,0.02419791300037022,-0.016442037322356384,-0.022128276641570688,0.015311959600454728
0.003283555958565998,0.006284744794100794,0.01129724998841719,-0.007844063033457305,0.009158319609273491,0.002736884203071721,0.005544091053371947,0.006503066466384988,-0.00913765692609203,0.00037923498364555996,-0.0030746033870656664,0.00462988175101664,0.013441952503521648,0.003509724282895643,-0.006280295510051048,-0.011712482050976525,0.0028581738996842354,0.0032786427691597897,0.05256139927331449,0.019936471177174786,-0.007264852339833094,0.002219544305293919,-0.010572372353333637,-0.017596080407989323,0.0070291263155988215,0.003433697687631243,0.0014694656131657435,0.010479367654691929,0.002667201397543062,0.009366501841153285,0.019469037912597686,-0.007495564672059252,-0.00219999850300312,0.00010964266983770621,0.002396511424613168,0.007470139978695833
-0.031678429081589354,-0.030537595031082,-0.02328036855170068,-0.030126985276960117,-0.02283364563814283,-0.03926103985881346,-0.03512916758533691,-0.02172779488228127,-0.015878840087555468,0.009067900542669483,-0.015034705478199961,-0.024201762410989702,-0.019694525226947923,-0.004875276323472066,-0.037919172536447276,-0.010216544358314095,-0.019554303393242822,-0.012842595554865,-0.018948069932440692,-0.024985480621576794,-0.03154670050198438,-0.03838669506454295,-0.012196527303249716,-0.02454966346041898,-0.054083566284655826,-0.029042708810574913,-0.04294247981123678,-0.030021807902543718,-0.02182261231608207,-0.03236288903248696,0.00036960809979413867,-0.020267084432691873,-0.040885758071711575,-0.024497245676829538,-0.04573783096515516,-0.0296586828066564
0.02187365594013646,0.05090019969335757,0.014739444446683736,-0.00432286928861203,0.010230932590962638,-0.0037150342328288177,0.005551022899394242,0.03247412346118539,0.01861731665559052,0.0157028493904543,0.008414833291158885,0.03455877892874004,0.025010275753039046,-0.0029287385517433595,-0.05394141941886432,-0.013625158291925565,0.0035931806271227718,0.02985256630900346,0.04586271051925017,0.041609835896742275,-0.007147931645673511,0.0553423707595202,0.005463322665321568,-0.007319174845151322,-0.003564111690870009,0.0006325654482892684,0.005723700358975181,0.016735956821007036,0.0016846696680505868,0.03260617191491222,0.035824832528003725,0.027349518542103102,0.00389805791816622,0.02921349107444171,8.218249049263271e-05,0.018886931186073763
0.031577617231232535,0.006833850427872656,-0.04014438769701845,-0.0148855466938832,-0.015264724341454539,-0.024566716863278715,-0.028413703452904948,-0.018889397799763508,-0.02656268293963515,-0.024569583357254565,-0.03007955155748987,-0.02301677657903123,-0.015999984741210893,-0.012550769251080007,0.00026707852499430196,-0.04437001610486979,-0.016051159440979235,-0.021204656047357662,-0.021864050798921175,-0.060979436249346985,-0.02478662531011333,-0.026649905745042002,-0.03216696739159319,-0.014358174336878471,-0.003274528445765257,-0.009843799640929962,-0.034654508752850366,-0.031068871960002742,-0.02400164404390681,-0.02484333711604103,-0.03733538664685199,-0.0212378159402713,-0.019315009041259934,-0.016102575293353683,-0.028213544081848507,-0.017970803395669033
-0.003206284147078464,-0.04346763456194869,-0.04271708597847701,-0.005918298925656318,0.0036595698915353747,-0.014166885671870744,-0.0008355487455389277,0.0019505577649994166,0.002378315744417492,-0.01055575035164602,-0.018007115221268966,0.007666553177515079,-0.012195168282808755,-0.030125978061642744,-0.006274206846180075,-0.02628122327352911,0.003066327883022524,0.012214768074491289,-0.058470637067229214,0.017767958264675254,0.0046403969924320165,0.03043682079781518,-0.003143858392019472,-0.006622811453396604,-0.04882488432704524,-0.008938304751865855,-0.02094956629361433,-0.013596854263743463,-0.0038895078435394748,0.01369054422034055,-0.07430909985443723,-0.01741086841523032,-0.007868092141285477,0.0032731713816833707,0.01043824006277716,-0.020028809208744947
-0.006129815739731703,-0.00949773919092467,-0.0006760832290780838,0.021027386818984972,0.01835566490051077,0.028879172374213224,0.024920519166317545,-0.004163910546011951,0.009648856514059556,0.002283827933555971,0.04930718955065205,0.014327705276693914,0.018518550496624986,0.043664879837466586,-0.0073885932610086025,0.036887086840754035,0.020583679208873384,0.00887985474966313,0.010529086305433921,0.01239654321973993,0.037791291133635996,-0.03415304765818783,0.01362911507212372,0.02937738322313055,0.07540253072595804,0.025400279898926348,0.023978588774542953,0.023098849178315728,-0.009367562654173267,-0.02665887755323537,0.03969509398774651,0.02450737581741458,0.03274501591852297,0.0026645073693642995,0.03471348517622608,0.03293630044714013
-0.011724464053185835,-0.06419878890850617,-0.011437282589672804,-0.01811312547918953,9.811547195681669e-05,-0.022722220352689115,-0.006364219931743964,0.010263283361174658,0.025463900641359283,0.013591865370880196,0.005436843424001081,-0.010621401087527071,-0.005050505050505083,-0.01720545725737077,-0.00744348669377215,0.017787417409712125,-0.006789346588060519,-0.006657683920100244,-0.0442659841595372,-0.03594592501084615,-0.006574969875236314,-0.004505451821695594,0.009778938924908998,-0.01241161545269509,-0.019221263443989445,-0.0016155116508158596,-0.02583227033963731,-0.01738360721643928,-0.011857683369622007,-0.015202627206836294,-0.01645894067085507,-0.01092798523539662,-0.020411205388257803,0.0008857244034516931,-0.002142277394530767,0.006263379948843406
0.021502787105003085,-0.0058720564248528895,0.03594706984401963,0.011813847365592434,0.01934728107616812,0.006382553015989112,0.011331950210588415,0.012291283160215771,0.010381831008292597,-0.02178869845472642,0.01100812204929369,0.0022412068146095976,0.03532998331912274,0.00505631474802315,0.0010907873884520303,-0.007672522463183951,0.010012385669558643,0.01272296673989537,-0.0343725931328136,-0.004043430952446969,0.010793173490227126,0.010628835166260897,0.019588442491426328,0.017166087367199934,0.03723109066014363,0.019057917900882293,0.034925102758172955,0.006653558742565346,0.021822772448576,0.010168992251398778,0.005594416593646567,0.010048271920708451,0.011278039417228491,0.0014934691215657825,0.03054241027843596,0.027585187167853187
0.035446316791349686,0.04235834116680648,0.01554095233048014,0.015047483132789363,0.0011546318370347919,0.0126839759737154,0.011204914033650093,0.04499285372122919,-0.0011417043834681673,0.010381675074706775,-0.05291300535413179,0.025149718807385257,0.030986428012310885,0.0333225340353287,-0.015527019890975047,-0.008591124900677927,0.022812325324687688,0.014133506614295577,0.04163676575991748,0.04332595713091281,0.03253755884114051,0.06452703346290223,0.0030221227164781705,0.027767782937466956,0.014328720022720676,0.02558222927191922,0.016040051493595886,0.05164160295288234,0.018879131879913746,0.0409945887943135,0.07598864354424051,0.01261848913709862,0.01670334237194182,0.030818523728572078,0.024134181329084736,0.020374495723694874
0.02278308985945654,0.01636316704302354,0.024007930543084477,-0.011441258023780487,-0.011845818546164288,-0.012301481733904884,0.002890642425767531,-0.0031166413102294843,0.0017446222244823506,0.01501489952206736,-0.012908466687935105,0.008590459077349788,-0.01559824423786238,0.033137900164769585,0.012866589542356976,0.003899465200059904,-0.0006616804657790798,-0.0009955089441376908,0.0026924361285129983,-0.00035639881999049994,-0.012195121951219523,0.0025495181212344953,0.0018292698528357132,-0.006973027741090321,0.01053487012858434,-8.603247932825742e-05,0.007483274414360919,0.0009104454388817462,0.01150182642410913,0.0022135753138834424,0.003647903731922586,-0.003529998961611547,-0.005951883195707497,-0.002036031311911546,0.002801845742304243,0.002968073167249452
-0.0029700951966102895,-0.06095642075067487,-0.0022385958368836834,-0.001555560968085068,0.0002188360799773026,0.007472867576878484,0.002562047165050707,-0.008733130425135571,-0.0012611500629292616,-0.0016924304307565086,-0.023089481561972325,-0.00822360318876214,-0.024541071647607215,-0.028376011808067703,-0.004780760814677709,-0.009926572892369201,0.005491934902008833,-0.004539371502437439,-0.04916000495458872,-0.011217446472091441,-0.006617265866126654,-0.02949964770618063,0.04522016364245407,-0.0020890392493285725,-0.016443165619937306,-0.007741948609711002,-0.004578770018570433,-0.001349740233434371,0.008870837874312087,-0.012671356085038887,-0.0355356231226448,-0.002229225010363378,-0.00672967753093856,-0.013851615522086913,-0.0028321920916194454,-0.004304542784341225
0.028013287454401015,0.013179957825059097,-0.00021225917974687647,-0.003988520698205877,0.009870174538677112,0.0006742813703104478,0.006388719170775881,0.08271914230319144,0.0159942499017367,0.008539084572716016,0.013386358320544689,0.021510273431267546,0.0021790929348073362,-0.016897029951311815,-0.003293920311673526,-0.004359228232087564,0.012512133423537408,0.004115171862054234,0.0032584860851119224,0.018692466636893057,-0.021376033870930677,0.0005240866967144431,0.015928517857727087,-0.013695157026716975,-0.01204471010505892,0.011963631565388377,-0.008995238361366842,0.013574646432682913,0.02702186588889477,0.007182316616350715,0.007552714165763641,0.017143551345718766,0.004134936756755803,-0.0013610627720422874,-0.0013049162531946212,0.009592093300016424
-0.020674235264256824,-0.04977243020772948,0.01437449654094003,-0.0118885207936259,-0.024458362569550696,-0.02111407495605855,-0.02190124250402281,-0.01586254155985889,0.004971274970836159,0.00544739360733093,-0.015273574394782052,-0.004532978618920103,-0.011662386851321482,-0.011299080611591794,0.011016126320991804,-0.01751308680147612,-0.01583905067374014,0.016171899692221103,-0.03428365135600575,-0.0135851026616155,-0.012800996975758427,-0.03686237007474935,0.0004046121282619275,-0.016416874521138713,-0.03735493881453189,-0.010023179685536565,-0.03940175387925593,-0.013334897430024584,-0.002227358364450427,-0.013911571267639644,0.013817623557042191,-0.0072233831197555665,-0.026542950492215556,-0.0270402423438193,-0.0004996250754170095,-0.02141049152471597
-0.008023236702153325,-0.00817454661938255,-0.00224221956380366,0.0076621987760623345,-0.00750167333087115,0.012620450067733158,-0.0014603302130146156,-0.01085802174904571,-0.0024733418231184245,-0.02112274819734805,0.022007964955673476,-0.021153211677194306,-0.005999984741210884,0.0022534507884006683,0.013612065878194413,-0.006684494993111634,-0.01858178297180213,-0.01863962420199672,0.01345293729972119,-0.04375393083161805,0.016980565575498874,0.004282730101180965,-0.0012133454505012242,0.010867285036898267,-0.00962509602447481,-0.00735547327863284,-0.010952393134305183,-0.03560934198733323,0.009068909447938145,-0.012566655209618749,-0.047641552403707044,-0.022551284807285743,0.013251106246419342,-0.012270983506623034,-0.02045610371984974,-0.0025980421051203795
0.02850915601733095,0.018236617552929157,0.02373108904980903,-0.007478147378047084,0.013948247591486274,-0.004305516356389538,-0.004387397688444761,0.04057509969135853,0.012869755844060471,0.03738274260874097,-0.011894966036284482,0.015064981880148043,0.01951705012304883,0.020663814492990262,0.021296794205468705,-0.005383617448326716,0.020122020474519164,0.0218816088794187,0.08038343219662858,0.012525739145507586,0.006172845701633012,0.04014085227151254,0.017918683892022225,0.0028033442656196783,-0.00035809373001916,-0.000261518433757324,-0.0003256378456170106,0.010419246677689564,0.022168952074167025,0.028454814880022328,0.03577770654018719,0.01828311390355175,-0.0036718323297670885,0.018436578298760997,-0.009931303395520952,0.0016451208276815343
